,resultId,value,time,limb,repeat,definition_id,result_key,description,name,unit,repeatable,asymmetry,metric_id
369,6553701,-1.4041328267295168,45.602,Trial,0,6553701,ECCENTRIC_PEAK_VELOCITY,Maximum negative velocity during the eccentric phase (ie. velocity at the start of the eccentric deceleration phase),Eccentric Peak Velocity,m/s,False,False,ECCENTRIC_PEAK_VELOCITY_Trial_m/s
370,6553702,1953.4695769765076,45.678,Trial,0,6553702,ECCENTRIC_PEAK_POWER,Peak power during the eccentric phase,Eccentric Peak Power,W,False,False,ECCENTRIC_PEAK_POWER_Trial_W
371,6553703,49.102830248176886,45.422,Trial,0,6553703,ECCENTRIC_BRAKING_IMPULSE,Net impulse from the initiation of the active (braking) phase to the end of the eccentric phase,Eccentric Braking Impulse,Ns,False,True,ECCENTRIC_BRAKING_IMPULSE_Trial_Ns
372,6553703,182.5310972764877,45.422,Left,0,6553703,ECCENTRIC_BRAKING_IMPULSE,Net impulse from the initiation of the active (braking) phase to the end of the eccentric phase,Eccentric Braking Impulse,Ns,False,True,ECCENTRIC_BRAKING_IMPULSE_Left_Ns
373,6553703,155.61568093404225,45.422,Right,0,6553703,ECCENTRIC_BRAKING_IMPULSE,Net impulse from the initiation of the active (braking) phase to the end of the eccentric phase,Eccentric Braking Impulse,Ns,False,True,ECCENTRIC_BRAKING_IMPULSE_Right_Ns
374,6553703,-14.745660736195285,45.422,Asym,0,6553703,ECCENTRIC_BRAKING_IMPULSE,Net impulse from the initiation of the active (braking) phase to the end of the eccentric phase,Eccentric Braking Impulse,Ns,False,True,ECCENTRIC_BRAKING_IMPULSE_Asym_Ns
375,6553704,128.4285912215422,45.602,Trial,0,6553704,ECCENTRIC_DECEL_IMPULSE,Net impulse from the start of eccentric deceleration to the end of the eccentric phase,Eccentric Deceleration Impulse,Ns,False,True,ECCENTRIC_DECEL_IMPULSE_Trial_Ns
376,6553704,135.72982101183902,45.602,Left,0,6553704,ECCENTRIC_DECEL_IMPULSE,Net impulse from the start of eccentric deceleration to the end of the eccentric phase,Eccentric Deceleration Impulse,Ns,False,True,ECCENTRIC_DECEL_IMPULSE_Left_Ns
377,6553704,121.16274708186013,45.602,Right,0,6553704,ECCENTRIC_DECEL_IMPULSE,Net impulse from the start of eccentric deceleration to the end of the eccentric phase,Eccentric Deceleration Impulse,Ns,False,True,ECCENTRIC_DECEL_IMPULSE_Right_Ns
378,6553704,-10.73240487711855,45.602,Asym,0,6553704,ECCENTRIC_DECEL_IMPULSE,Net impulse from the start of eccentric deceleration to the end of the eccentric phase,Eccentric Deceleration Impulse,Ns,False,True,ECCENTRIC_DECEL_IMPULSE_Asym_Ns
379,6553712,257.8349759386304,45.746,Trial,0,6553712,CONCENTRIC_IMPULSE,Area under the Fz curve from transition point at zero velocity (max negative displacement) (start of concentric phase) to take-off - net impulse,Concentric Impulse,Ns,False,True,CONCENTRIC_IMPULSE_Trial_Ns
380,6553712,239.2862626462067,45.746,Left,0,6553712,CONCENTRIC_IMPULSE,Area under the Fz curve from transition point at zero velocity (max negative displacement) (start of concentric phase) to take-off - net impulse,Concentric Impulse,Ns,False,True,CONCENTRIC_IMPULSE_Left_Ns
381,6553712,248.71333852170457,45.746,Right,0,6553712,CONCENTRIC_IMPULSE,Area under the Fz curve from transition point at zero velocity (max negative displacement) (start of concentric phase) to take-off - net impulse,Concentric Impulse,Ns,False,True,CONCENTRIC_IMPULSE_Right_Ns
382,6553712,3.790337877144133,45.746,Asym,0,6553712,CONCENTRIC_IMPULSE,Area under the Fz curve from transition point at zero velocity (max negative displacement) (start of concentric phase) to take-off - net impulse,Concentric Impulse,Ns,False,True,CONCENTRIC_IMPULSE_Asym_Ns
383,6553713,2320.351167315175,45.746,Trial,0,6553713,FORCE_AT_ZERO_VELOCITY,The combined (total) force at the instant velocity is zero prior to takeoff,Force at Zero Velocity,N,False,True,FORCE_AT_ZERO_VELOCITY_Trial_N
384,6553713,1124.512645914397,45.746,Left,0,6553713,FORCE_AT_ZERO_VELOCITY,The combined (total) force at the instant velocity is zero prior to takeoff,Force at Zero Velocity,N,False,True,FORCE_AT_ZERO_VELOCITY_Left_N
385,6553713,1195.8385214007783,45.746,Right,0,6553713,FORCE_AT_ZERO_VELOCITY,The combined (total) force at the instant velocity is zero prior to takeoff,Force at Zero Velocity,N,False,True,FORCE_AT_ZERO_VELOCITY_Right_N
386,6553713,5.964507264980214,45.746,Asym,0,6553713,FORCE_AT_ZERO_VELOCITY,The combined (total) force at the instant velocity is zero prior to takeoff,Force at Zero Velocity,N,False,True,FORCE_AT_ZERO_VELOCITY_Asym_N
387,6553714,764.2438038071998,46.604,Trial,0,6553714,POSITIVE_IMPULSE,Area above BW in takeoff and landing phases,Positive Impulse,Ns,False,True,POSITIVE_IMPULSE_Trial_Ns
388,6553714,699.8159377440459,46.604,Left,0,6553714,POSITIVE_IMPULSE,Area above BW in takeoff and landing phases,Positive Impulse,Ns,False,True,POSITIVE_IMPULSE_Left_Ns
389,6553714,906.1905642034424,46.604,Right,0,6553714,POSITIVE_IMPULSE,Area above BW in takeoff and landing phases,Positive Impulse,Ns,False,True,POSITIVE_IMPULSE_Right_Ns
390,6553714,22.773866183522166,46.604,Asym,0,6553714,POSITIVE_IMPULSE,Area above BW in takeoff and landing phases,Positive Impulse,Ns,False,True,POSITIVE_IMPULSE_Asym_Ns
391,6553716,-127.73396324758407,45.248,Trial,0,6553716,ECCENTRIC_UNLOADING_IMPULSE,Net impulse from start of movement to start of the deceleration phase,Eccentric Unloading Impulse,Ns,False,True,ECCENTRIC_UNLOADING_IMPULSE_Trial_Ns
392,6553716,92.17047665380905,45.248,Left,0,6553716,ECCENTRIC_UNLOADING_IMPULSE,Net impulse from start of movement to start of the deceleration phase,Eccentric Unloading Impulse,Ns,False,True,ECCENTRIC_UNLOADING_IMPULSE_Left_Ns
393,6553716,95.90283657599262,45.248,Right,0,6553716,ECCENTRIC_UNLOADING_IMPULSE,Net impulse from start of movement to start of the deceleration phase,Eccentric Unloading Impulse,Ns,False,True,ECCENTRIC_UNLOADING_IMPULSE_Right_Ns
394,6553716,3.8918138977318826,45.248,Asym,0,6553716,ECCENTRIC_UNLOADING_IMPULSE,Net impulse from start of movement to start of the deceleration phase,Eccentric Unloading Impulse,Ns,False,True,ECCENTRIC_UNLOADING_IMPULSE_Asym_Ns
395,6553717,397.52280195662274,45.602,Trial,0,6553717,POSITIVE_TAKEOFF_IMPULSE,Area above BW in the takeoff phase,Positive Takeoff Impulse,Ns,False,True,POSITIVE_TAKEOFF_IMPULSE_Trial_Ns
396,6553717,370.725805447924,45.602,Left,0,6553717,POSITIVE_TAKEOFF_IMPULSE,Area above BW in the takeoff phase,Positive Takeoff Impulse,Ns,False,True,POSITIVE_TAKEOFF_IMPULSE_Left_Ns
397,6553717,365.7436381327429,45.602,Right,0,6553717,POSITIVE_TAKEOFF_IMPULSE,Area above BW in the takeoff phase,Positive Takeoff Impulse,Ns,False,True,POSITIVE_TAKEOFF_IMPULSE_Right_Ns
398,6553717,-1.3438954726017789,45.602,Asym,0,6553717,POSITIVE_TAKEOFF_IMPULSE,Area above BW in the takeoff phase,Positive Takeoff Impulse,Ns,False,True,POSITIVE_TAKEOFF_IMPULSE_Asym_Ns
399,6553718,6757.901675204543,45.718,Trial,0,6553718,CMJ_STIFFNESS,Peak force during takeoff / displacement at start of concentric phase (min displacement),CMJ Stiffness,N/m,False,True,CMJ_STIFFNESS_Trial_N/m
400,6553718,3408.5467940469407,45.714,Left,0,6553718,CMJ_STIFFNESS,Peak force during takeoff / displacement at start of concentric phase (min displacement),CMJ Stiffness,N/m,False,True,CMJ_STIFFNESS_Left_N/m
401,6553718,3429.5214468474687,45.742,Right,0,6553718,CMJ_STIFFNESS,Peak force during takeoff / displacement at start of concentric phase (min displacement),CMJ Stiffness,N/m,False,True,CMJ_STIFFNESS_Right_N/m
402,6553718,0.6115912416820887,45.718,Asym,0,6553718,CMJ_STIFFNESS,Peak force during takeoff / displacement at start of concentric phase (min displacement),CMJ Stiffness,N/m,False,True,CMJ_STIFFNESS_Asym_N/m
403,6553720,20.730980775654974,46.004,Trial,0,6553720,BODYMASS_RELATIVE_MEAN_TAKEOFF_FORCE,The average force in the concentric phase relative to body mass,Concentric Mean Force / BM,N/kg,False,False,BODYMASS_RELATIVE_MEAN_TAKEOFF_FORCE_Trial_N/kg
404,6553722,21.47377791553817,45.678,Trial,0,6553722,BODYMASS_RELATIVE_ECCENTRIC_PEAK_POWER,Eccentric Peak Power divided by Body Mass,Eccentric Peak Power / BM,W/kg,False,False,BODYMASS_RELATIVE_ECCENTRIC_PEAK_POWER_Trial_W/kg
405,6553724,0.3719291467979481,45.678,Trial,0,6553724,ECC_CON_PEAK_POWER_RATIO,Ratio of Eccentric Peak Power to Concentric Peak Power,Eccentric Peak Power:Concentric Peak Power,,False,False,ECC_CON_PEAK_POWER_RATIO_Trial_
406,6553725,0.5535620244191319,45.874,Trial,0,6553725,CON_P2_CON_P1_IMPULSE_RATIO,Ratio of P2 Concentric Impulse to P1 Concentric Impulse,P2 Concentric Impulse:P1 Concentric Impulse,,False,True,CON_P2_CON_P1_IMPULSE_RATIO_Trial_
407,6553725,0.780183618670229,45.874,Left,0,6553725,CON_P2_CON_P1_IMPULSE_RATIO,Ratio of P2 Concentric Impulse to P1 Concentric Impulse,P2 Concentric Impulse:P1 Concentric Impulse,,False,True,CON_P2_CON_P1_IMPULSE_RATIO_Left_
408,6553725,0.706586344485124,45.874,Right,0,6553725,CON_P2_CON_P1_IMPULSE_RATIO,Ratio of P2 Concentric Impulse to P1 Concentric Impulse,P2 Concentric Impulse:P1 Concentric Impulse,,False,True,CON_P2_CON_P1_IMPULSE_RATIO_Right_
409,6553725,-9.433327286536294,45.874,Asym,0,6553725,CON_P2_CON_P1_IMPULSE_RATIO,Ratio of P2 Concentric Impulse to P1 Concentric Impulse,P2 Concentric Impulse:P1 Concentric Impulse,,False,True,CON_P2_CON_P1_IMPULSE_RATIO_Asym_
410,6553726,0.5159774045292654,45.746,Trial,0,6553726,CON_100MS_CON_IMPULSE_RATIO,Ratio of Concentric Impulse-100ms to Concentric Impulse,Concentric Impulse-100ms:Concentric Impulse,,False,True,CON_100MS_CON_IMPULSE_RATIO_Trial_
411,6553726,0.4432609854765966,45.746,Left,0,6553726,CON_100MS_CON_IMPULSE_RATIO,Ratio of Concentric Impulse-100ms to Concentric Impulse,Concentric Impulse-100ms:Concentric Impulse,,False,True,CON_100MS_CON_IMPULSE_RATIO_Left_
412,6553726,0.46713156934315725,45.746,Right,0,6553726,CON_100MS_CON_IMPULSE_RATIO,Ratio of Concentric Impulse-100ms to Concentric Impulse,Concentric Impulse-100ms:Concentric Impulse,,False,True,CON_100MS_CON_IMPULSE_RATIO_Right_
413,6553726,5.110034395689751,45.746,Asym,0,6553726,CON_100MS_CON_IMPULSE_RATIO,Ratio of Concentric Impulse-100ms to Concentric Impulse,Concentric Impulse-100ms:Concentric Impulse,,False,True,CON_100MS_CON_IMPULSE_RATIO_Asym_
414,6553727,108.14677237367306,46.596,Trial,0,6553727,LANDING_IMPULSE,Absolute Impulse from Landing to Peak Landing Force,Landing Impulse,Ns,False,True,LANDING_IMPULSE_Trial_Ns
415,6553727,49.08885992223898,46.596,Left,0,6553727,LANDING_IMPULSE,Absolute Impulse from Landing to Peak Landing Force,Landing Impulse,Ns,False,True,LANDING_IMPULSE_Left_Ns
416,6553727,54.644957198510355,46.596,Right,0,6553727,LANDING_IMPULSE,Absolute Impulse from Landing to Peak Landing Force,Landing Impulse,Ns,False,True,LANDING_IMPULSE_Right_Ns
417,6553727,10.167630392842241,46.596,Asym,0,6553727,LANDING_IMPULSE,Absolute Impulse from Landing to Peak Landing Force,Landing Impulse,Ns,False,True,LANDING_IMPULSE_Asym_Ns
418,6553728,54079.999999933905,46.596,Trial,0,6553728,LANDING_RFD_50,Rate of force development over the first 50ms from landing,Landing RFD 50ms,N/s,False,False,LANDING_RFD_50_Trial_N/s
419,6553730,1.4117686184625944,45.602,Trial,0,6553730,BODYMASS_RELATIVE_ECC_DECEL_IMPULSE,Net impulse from the start of eccentric deceleration to the end of the eccentric phase relative to body mass,Eccentric Deceleration Impulse / BM,Ns/kg,False,False,BODYMASS_RELATIVE_ECC_DECEL_IMPULSE_Trial_Ns/kg
420,6553731,10.590669758010959,45.746,Trial,0,6553731,DISPLACEMENT_AT_TAKEOFF,Displacement of the centre of mass when takeoff occurs,Displacement at Takeoff,cm,False,False,DISPLACEMENT_AT_TAKEOFF_Trial_cm
421,6553732,25.50677330235435,45.746,Trial,0,6553732,BM_REL_FORCE_AT_ZERO_VELOCITY,The combined force at the instant velocity is zero divided by body mass,Force at Zero Velocity / BM,N/kg,False,False,BM_REL_FORCE_AT_ZERO_VELOCITY_Trial_N/kg
422,6553733,54.46928888682107,46.596,Trial,0,6553733,RSI_MODIFIED_IMP_MOM,Jump height (Imp-Mom) / Contraction time,RSI-modified (Imp-Mom),RSI_mod,False,False,RSI_MODIFIED_IMP_MOM_Trial_RSI_mod
423,6553734,5.364401463866242,45.746,Trial,0,6553734,BM_REL_ABS_CON_IMPULSE,Absolute concentric impulse (area under the Fz curve from the transition point at zero velocity) divided by body mass,Concentric Impulse (Abs) / BM,Ns/kg,False,False,BM_REL_ABS_CON_IMPULSE_Trial_Ns/kg
424,655365,54.73000000002092,54.73,Trial,0,655365,START_OF_MOVEMENT,Absolute time from the start of recording to start of movement,Start of Movement,s,False,True,START_OF_MOVEMENT_Trial_s
425,655366,16.759783184824755,54.73,Trial,0,655366,START_OF_MOVEMENT_THRESHOLD,Threshold used for start of movement detection,Start of Movement Detection Threshold,N,False,False,START_OF_MOVEMENT_THRESHOLD_Trial_N
426,655367,54.73000000002092,54.73,Trial,0,655367,START_OF_INTEGRATION,"Start time point for impulse, velocity and displacement integration",Start of Integration,s,False,False,START_OF_INTEGRATION_Trial_s
427,655386,90.97,0.0,Trial,0,655386,BODY_WEIGHT,Mass of the profile in kilograms,Bodyweight in Kilograms,kg,False,False,BODY_WEIGHT_Trial_kg
428,655387,90.97,0.0,Trial,0,655387,BODY_WEIGHT_LBS,Mass of the profile in pounds,Bodyweight in Pounds,lb,False,False,BODY_WEIGHT_LBS_Trial_lb
429,6553602,55.22800000002153,55.228,Trial,0,6553602,BEGIN_CONCENTRIC_PHASE,Asbolute time from the start of recording to the start of the concentric phase,Start of Concentric Phase,s,False,False,BEGIN_CONCENTRIC_PHASE_Trial_s
430,6553603,-34.25586526828715,55.228,Trial,0,6553603,COUNTERMOVEMENT_DEPTH,The amount of displacement the CM goes through from contact (zero position) to the lowest value. Note if the hips and knees are flexed at contact this is still the reference zero position.,Countermovement Depth,cm,False,False,COUNTERMOVEMENT_DEPTH_Trial_cm
431,6553604,56.532,55.424,Trial,0,6553604,BODYMASS_RELATIVE_TAKEOFF_POWER,Peak power divided by body mass,Peak Power / BM,W/kg,False,False,BODYMASS_RELATIVE_TAKEOFF_POWER_Trial_W/kg
432,6553606,0.594000000000726,56.082,Trial,0,6553606,FLIGHT_TIME,The time interval between take-off and landing,Flight Time,ms,False,False,FLIGHT_TIME_Trial_ms
433,6553607,43.251739492605715,56.082,Trial,0,6553607,JUMP_HEIGHT,Jump height calculated from flight time,Jump Height (Flight Time),cm,False,False,JUMP_HEIGHT_Trial_cm
434,6553608,1438.1548614224064,56.138,Trial,0,6553608,JUMP_HEIGHT_RELATIVE_LANDING_RFD,Jump Height (FT) Relative Landing RFD,Jump Height (FT) Relative Landing RFD,N/s/cm,False,False,JUMP_HEIGHT_RELATIVE_LANDING_RFD_Trial_N/s/cm
435,6553609,80.537,56.138,Trial,0,6553609,JUMP_HEIGHT_RELATIVE_PEAK_LANDING_FORCE,Jump Height (FT) Relative Peak Landing Force,Jump Height (FT) Relative Peak Landing Force,N/cm,False,False,JUMP_HEIGHT_RELATIVE_PEAK_LANDING_FORCE_Trial_N/cm
436,6553610,40.69435590136242,55.776,Trial,0,6553610,IMPULSE_JUMP_HEIGHT,Jump height taken from the max displacement of the CM during the flight phase subtracting the displacement at the instant of take-off,Jump Height (Imp-Dis),cm,False,False,IMPULSE_JUMP_HEIGHT_Trial_cm
437,6553611,40.68094493290417,55.488,Trial,0,6553611,JUMP_HEIGHT_IMP_MOM,"Jump height is determined from the Kinetic energy relationship after establishing the velocity at the instant of take-off (derived by determining the change in velocity from the impulse measurment throughout the contact phase, utilises the trapezium/simpsons rule)",Jump Height (Imp-Mom),cm,False,False,JUMP_HEIGHT_IMP_MOM_Trial_cm
438,6553612,62202.699,56.138,Trial,0,6553612,LANDING_RFD,Landing Rate of Force Development,Landing RFD,N/s,False,True,LANDING_RFD_Trial_N/s
439,6553612,33080.583,56.138,Left,0,6553612,LANDING_RFD,Landing Rate of Force Development,Landing RFD,N/s,False,True,LANDING_RFD_Left_N/s
440,6553612,33785.356,56.138,Right,0,6553612,LANDING_RFD,Landing Rate of Force Development,Landing RFD,N/s,False,True,LANDING_RFD_Right_N/s
441,6553612,2.1,56.138,Asym,0,6553612,LANDING_RFD,Landing Rate of Force Development,Landing RFD,N/s,False,True,LANDING_RFD_Asym_N/s
442,6553613,17.028253089978364,56.082,Trial,0,6553613,JUMP_HEIGHT_INCHES,"Jump height calculated from flight time, in inches",Jump Height (Flight Time) in Inches,in,False,False,JUMP_HEIGHT_INCHES_Trial_in
443,6553614,16.016128701029306,55.488,Trial,0,6553614,JUMP_HEIGHT_INCHES_IMP_MOM,"Jump height is determined from the Kinetic energy relationship after establishing the velocity at the instant of take-off (derived by determining the change in velocity from the impulse measurment throughout the contact phase, utilises the trapezium/simpsons rule)",Jump Height (Imp-Mom) in Inches,in,False,False,JUMP_HEIGHT_INCHES_IMP_MOM_Trial_in
444,6553615,2.99,57.08,Trial,0,6553615,MEAN_LANDING_ACCELERATION,The average acceleration during landing,Mean Landing Acceleration,m/s²,False,False,MEAN_LANDING_ACCELERATION_Trial_m/s²
445,6553616,1151.863,57.08,Trial,0,6553616,MEAN_LANDING_POWER,The average power (force x velocity) during landing,Mean Landing Power,W,False,False,MEAN_LANDING_POWER_Trial_W
446,6553617,-0.091,57.08,Trial,0,6553617,MEAN_LANDING_VELOCITY,The average velocity during landing,Mean Landing Velocity,m/s,False,False,MEAN_LANDING_VELOCITY_Trial_m/s
447,6553618,10.866,55.488,Trial,0,6553618,MEAN_TAKEOFF_ACCELERATION,Mean Takeoff Acceleration,Mean Takeoff Acceleration,m/s²,False,False,MEAN_TAKEOFF_ACCELERATION_Trial_m/s²
448,6553619,1880.634,55.488,Trial,0,6553619,MEAN_TAKEOFF_FORCE,The average force in the concentric phase,Concentric Mean Force,N,False,True,MEAN_TAKEOFF_FORCE_Trial_N
449,6553619,950.627,55.488,Left,0,6553619,MEAN_TAKEOFF_FORCE,The average force in the concentric phase,Concentric Mean Force,N,False,True,MEAN_TAKEOFF_FORCE_Left_N
450,6553619,930.006,55.488,Right,0,6553619,MEAN_TAKEOFF_FORCE,The average force in the concentric phase,Concentric Mean Force,N,False,True,MEAN_TAKEOFF_FORCE_Right_N
451,6553619,-2.2,55.488,Asym,0,6553619,MEAN_TAKEOFF_FORCE,The average force in the concentric phase,Concentric Mean Force,N,False,True,MEAN_TAKEOFF_FORCE_Asym_N
452,6553620,892.2271673151776,55.228,Trial,0,6553620,MEAN_ECCENTRIC_FORCE,The average force in the eccentric phase,Eccentric Mean Force,N,False,True,MEAN_ECCENTRIC_FORCE_Trial_N
453,6553620,442.81664591439574,55.228,Left,0,6553620,MEAN_ECCENTRIC_FORCE,The average force in the eccentric phase,Eccentric Mean Force,N,False,True,MEAN_ECCENTRIC_FORCE_Left_N
454,6553620,449.41052140077795,55.228,Right,0,6553620,MEAN_ECCENTRIC_FORCE,The average force in the eccentric phase,Eccentric Mean Force,N,False,True,MEAN_ECCENTRIC_FORCE_Right_N
455,6553620,1.4672276621004812,55.228,Asym,0,6553620,MEAN_ECCENTRIC_FORCE,The average force in the eccentric phase,Eccentric Mean Force,N,False,True,MEAN_ECCENTRIC_FORCE_Asym_N
456,6553621,611.2283324672452,55.228,Trial,0,6553621,MEAN_ECCENTRIC_POWER,Eccentric Mean Power,Eccentric Mean Power,W,False,False,MEAN_ECCENTRIC_POWER_Trial_W
457,6553622,47.44290235699659,55.228,Trial,0,6553622,MEAN_ECC_CON_RATIO,Ratio of mean forces in the eccentric and concentric phases,Eccentric:Concentric Mean Force Ratio,%,False,True,MEAN_ECC_CON_RATIO_Trial_%
458,6553622,46.58152736744498,55.228,Left,0,6553622,MEAN_ECC_CON_RATIO,Ratio of mean forces in the eccentric and concentric phases,Eccentric:Concentric Mean Force Ratio,%,False,True,MEAN_ECC_CON_RATIO_Left_%
459,6553622,48.32337629572048,55.228,Right,0,6553622,MEAN_ECC_CON_RATIO,Ratio of mean forces in the eccentric and concentric phases,Eccentric:Concentric Mean Force Ratio,%,False,True,MEAN_ECC_CON_RATIO_Right_%
460,6553622,3.6045679375051454,55.228,Asym,0,6553622,MEAN_ECC_CON_RATIO,Ratio of mean forces in the eccentric and concentric phases,Eccentric:Concentric Mean Force Ratio,%,False,True,MEAN_ECC_CON_RATIO_Asym_%
461,6553623,2955.607,55.488,Trial,0,6553623,MEAN_CONCENTRIC_POWER,The average power (force x velocity) in the concentric phase,Concentric Mean Power,W,False,False,MEAN_CONCENTRIC_POWER_Trial_W
462,6553624,32.49,55.488,Trial,0,6553624,BODYMASS_RELATIVE_MEAN_CONCENTRIC_POWER,The average power (force x velocity) in the concentric phase divided by body mass,Concentric Mean Power / BM,W/kg,False,False,BODYMASS_RELATIVE_MEAN_CONCENTRIC_POWER_Trial_W/kg
463,6553625,6.719009920492967,55.228,Trial,0,6553625,BODYMASS_RELATIVE_MEAN_ECCENTRIC_POWER,The average power (force x velocity) in the eccentric phase divided by body mass,Eccentric Mean Power / BM,W/kg,False,False,BODYMASS_RELATIVE_MEAN_ECCENTRIC_POWER_Trial_W/kg
464,6553626,1.77,55.488,Trial,0,6553626,MEAN_TAKEOFF_VELOCITY,The average velocity during the concentric phase,Concentric Mean Velocity,m/s,False,False,MEAN_TAKEOFF_VELOCITY_Trial_m/s
465,6553627,28.485,56.138,Trial,0,6553627,PEAK_LANDING_ACCELERATION,Peak acceleration during landing,Peak Landing Acceleration,m/s²,False,False,PEAK_LANDING_ACCELERATION_Trial_m/s²
466,6553628,3483.351167315175,56.138,Trial,0,6553628,PEAK_LANDING_FORCE,Peak force during landing,Peak Landing Force,N,False,True,PEAK_LANDING_FORCE_Trial_N
467,6553628,1852.513,56.138,Left,0,6553628,PEAK_LANDING_FORCE,Peak force during landing,Peak Landing Force,N,False,True,PEAK_LANDING_FORCE_Left_N
468,6553628,1756.839,56.134,Right,0,6553628,PEAK_LANDING_FORCE,Peak force during landing,Peak Landing Force,N,False,True,PEAK_LANDING_FORCE_Right_N
469,6553628,-5.2,56.138,Asym,0,6553628,PEAK_LANDING_FORCE,Peak force during landing,Peak Landing Force,N,False,True,PEAK_LANDING_FORCE_Asym_N
470,6553629,8729.711,56.134,Trial,0,6553629,PEAK_LANDING_POWER,Peak power (force x velocity) during landing,Peak Landing Power,W,False,False,PEAK_LANDING_POWER_Trial_W
471,6553630,1.1,56.636,Trial,0,6553630,PEAK_LANDING_VELOCITY,Peak velocity during landing,Peak Landing Velocity,m/s,False,False,PEAK_LANDING_VELOCITY_Trial_m/s
472,6553631,16.371,55.228,Trial,0,6553631,PEAK_TAKEOFF_ACCELERATION,Peak acceleration during takeoff,Peak Takeoff Acceleration,m/s²,False,False,PEAK_TAKEOFF_ACCELERATION_Trial_m/s²
473,6553632,2425.351167315175,55.21,Trial,0,6553632,PEAK_TAKEOFF_FORCE,Peak force over the entire takeoff phase,Takeoff Peak Force,N,False,True,PEAK_TAKEOFF_FORCE_Trial_N
474,6553632,1209.513,55.21,Left,0,6553632,PEAK_TAKEOFF_FORCE,Peak force over the entire takeoff phase,Takeoff Peak Force,N,False,True,PEAK_TAKEOFF_FORCE_Left_N
475,6553632,1215.839,55.208,Right,0,6553632,PEAK_TAKEOFF_FORCE,Peak force over the entire takeoff phase,Takeoff Peak Force,N,False,True,PEAK_TAKEOFF_FORCE_Right_N
476,6553632,0.5,55.21,Asym,0,6553632,PEAK_TAKEOFF_FORCE,Peak force over the entire takeoff phase,Takeoff Peak Force,N,False,True,PEAK_TAKEOFF_FORCE_Asym_N
477,6553633,5142.74,55.424,Trial,0,6553633,PEAK_TAKEOFF_POWER,The maximum power (force x velocity) value in the concentric phase or from start of movement if there is no concentric phase,Peak Power,W,False,False,PEAK_TAKEOFF_POWER_Trial_W
478,6553634,2.957,55.464,Trial,0,6553634,PEAK_TAKEOFF_VELOCITY,The highest vertical velocity value just prior to take-off,Concentric Peak Velocity,m/s,False,False,PEAK_TAKEOFF_VELOCITY_Trial_m/s
479,6553637,0.0,55.228,Trial,0,6553637,CONCENTRIC_RFD,Rate of force development over the concentric phase,Concentric RFD,N/s,False,True,CONCENTRIC_RFD_Trial_N/s
480,6553637,0.0,55.228,Left,0,6553637,CONCENTRIC_RFD,Rate of force development over the concentric phase,Concentric RFD,N/s,False,True,CONCENTRIC_RFD_Left_N/s
481,6553637,0.0,55.228,Right,0,6553637,CONCENTRIC_RFD,Rate of force development over the concentric phase,Concentric RFD,N/s,False,True,CONCENTRIC_RFD_Right_N/s
482,6553637,0.0,55.228,Asym,0,6553637,CONCENTRIC_RFD,Rate of force development over the concentric phase,Concentric RFD,N/s,False,True,CONCENTRIC_RFD_Asym_N/s
483,6553638,-2679.999999996725,55.328,Trial,0,6553638,CONCENTRIC_RFD_100,Rate of force development during the first 100ms of the concentric phase,Concentric RFD - 100ms,N/s,False,True,CONCENTRIC_RFD_100_Trial_N/s
484,6553638,-1479.9999999981912,55.328,Left,0,6553638,CONCENTRIC_RFD_100,Rate of force development during the first 100ms of the concentric phase,Concentric RFD - 100ms,N/s,False,True,CONCENTRIC_RFD_100_Left_N/s
485,6553638,-1199.9999999985334,55.328,Right,0,6553638,CONCENTRIC_RFD_100,Rate of force development during the first 100ms of the concentric phase,Concentric RFD - 100ms,N/s,False,True,CONCENTRIC_RFD_100_Right_N/s
486,6553638,-23.333333333333332,55.328,Asym,0,6553638,CONCENTRIC_RFD_100,Rate of force development during the first 100ms of the concentric phase,Concentric RFD - 100ms,N/s,False,True,CONCENTRIC_RFD_100_Asym_N/s
487,6553639,-2524.999999996914,55.428,Trial,0,6553639,CONCENTRIC_RFD_200,Rate of force development during the first 200ms of the concentric phase,Concentric RFD - 200ms,N/s,False,True,CONCENTRIC_RFD_200_Trial_N/s
488,6553639,-984.9999999987962,55.428,Left,0,6553639,CONCENTRIC_RFD_200,Rate of force development during the first 200ms of the concentric phase,Concentric RFD - 200ms,N/s,False,True,CONCENTRIC_RFD_200_Left_N/s
489,6553639,-1539.9999999981185,55.428,Right,0,6553639,CONCENTRIC_RFD_200,Rate of force development during the first 200ms of the concentric phase,Concentric RFD - 200ms,N/s,False,True,CONCENTRIC_RFD_200_Right_N/s
490,6553639,56.34517766497468,55.428,Asym,0,6553639,CONCENTRIC_RFD_200,Rate of force development during the first 200ms of the concentric phase,Concentric RFD - 200ms,N/s,False,True,CONCENTRIC_RFD_200_Asym_N/s
491,6553640,-2239.9999999972624,55.278,Trial,0,6553640,CONCENTRIC_RFD_50,Rate of force development during the first 50ms of the concentric phase,Concentric RFD - 50ms,N/s,False,True,CONCENTRIC_RFD_50_Trial_N/s
492,6553640,-1899.999999997678,55.278,Left,0,6553640,CONCENTRIC_RFD_50,Rate of force development during the first 50ms of the concentric phase,Concentric RFD - 50ms,N/s,False,True,CONCENTRIC_RFD_50_Left_N/s
